text,label,tweet_tokens,tweet_tokens_fdist,tweet_tokens_WSW,steeming
ditolak grab nangisss,-1,"['ditolak', 'grab', 'nangisss']",<FreqDist with 3 samples and 3 outcomes>,"['ditolak', 'grab', 'nangisss']","['tolak', 'grab', 'nangisss']"
oalah iya kak mau ngutek ngutek grab dulu makasih banyak kak,1,"['oalah', 'iya', 'kak', 'mau', 'ngutek', 'ngutek', 'grab', 'dulu', 'makasih', 'banyak', 'kak']",<FreqDist with 9 samples and 11 outcomes>,"['ngutek', 'ngutek', 'grab', 'makasih']","['ngutek', 'ngutek', 'grab', 'makasih']"
iyaaa aku pake promo dr grab lumayan nder buat setaun,1,"['iyaaa', 'aku', 'pake', 'promo', 'dr', 'grab', 'lumayan', 'nder', 'buat', 'setaun']",<FreqDist with 10 samples and 10 outcomes>,"['pake', 'promo', 'grab', 'lumayan', 'setaun']","['pake', 'promo', 'grab', 'lumayan', 'taun']"
Dpt partner rider panda ke grab ke pastu buat content Cam nice je,1,"['Dpt', 'partner', 'rider', 'panda', 'ke', 'grab', 'ke', 'pastu', 'buat', 'content', 'Cam', 'nice', 'je']",<FreqDist with 12 samples and 13 outcomes>,"['Dpt', 'partner', 'rider', 'panda', 'grab', 'pastu', 'content', 'Cam', 'nice', 'je']","['dpt', 'partner', 'rider', 'panda', 'grab', 'pastu', 'content', 'cam', 'nice', 'je']"
Betul doh grab skrng bapak mahal,1,"['Betul', 'doh', 'grab', 'skrng', 'bapak', 'mahal']",<FreqDist with 6 samples and 6 outcomes>,"['Betul', 'doh', 'grab', 'skrng', 'mahal']","['betul', 'doh', 'grab', 'skrng', 'mahal']"
Disney Untung kemarin lgsung beli dapet promo grab,1,"['Disney', 'Untung', 'kemarin', 'lgsung', 'beli', 'dapet', 'promo', 'grab']",<FreqDist with 8 samples and 8 outcomes>,"['Disney', 'Untung', 'kemarin', 'lgsung', 'beli', 'dapet', 'promo', 'grab']","['disney', 'untung', 'kemarin', 'lgsung', 'beli', 'dapet', 'promo', 'grab']"
Mau cerita yg menariknya dulu jadi waktu itu pesen grabfood nahh rumahnya kan harus masuk ke gang karna,1,"['Mau', 'cerita', 'yg', 'menariknya', 'dulu', 'jadi', 'waktu', 'itu', 'pesen', 'grabfood', 'nahh', 'rumahnya', 'kan', 'harus', 'masuk', 'ke', 'gang', 'karna']",<FreqDist with 18 samples and 18 outcomes>,"['Mau', 'cerita', 'menariknya', 'pesen', 'grabfood', 'rumahnya', 'gang', 'karna']","['mau', 'cerita', 'tarik', 'sen', 'grabfood', 'rumah', 'gang', 'karna']"
Ada order grab tapi kesian pulak kat rider nak hantar hujan ni tapi lapau,-1,"['Ada', 'order', 'grab', 'tapi', 'kesian', 'pulak', 'kat', 'rider', 'nak', 'hantar', 'hujan', 'ni', 'tapi', 'lapau']",<FreqDist with 13 samples and 14 outcomes>,"['Ada', 'order', 'grab', 'kesian', 'pulak', 'kat', 'rider', 'nak', 'hantar', 'hujan', 'lapau']","['ada', 'order', 'grab', 'kesi', 'pulak', 'kat', 'rider', 'nak', 'hantar', 'hujan', 'lapau']"
Work Di sini ada yg pulang kerja atau berangkat kerja nyambi jadi gojek atau grab Penghasilannya worth ga Please,1,"['Work', 'Di', 'sini', 'ada', 'yg', 'pulang', 'kerja', 'atau', 'berangkat', 'kerja', 'nyambi', 'jadi', 'gojek', 'atau', 'grab', 'Penghasilannya', 'worth', 'ga', 'Please']",<FreqDist with 17 samples and 19 outcomes>,"['Work', 'Di', 'pulang', 'berangkat', 'nyambi', 'gojek', 'grab', 'Penghasilannya', 'worth', 'Please']","['work', 'di', 'pulang', 'berangkat', 'nyambi', 'gojek', 'grab', 'hasil', 'worth', 'please']"
pernahh sama semua teman grab shopeefood kita bisa dan guru juga dichatin sblmnya juga minta,1,"['pernahh', 'sama', 'semua', 'teman', 'grab', 'shopeefood', 'kita', 'bisa', 'dan', 'guru', 'juga', 'dichatin', 'sblmnya', 'juga', 'minta']",<FreqDist with 14 samples and 15 outcomes>,"['pernahh', 'teman', 'grab', 'shopeefood', 'guru', 'dichatin', 'sblmnya']","['pernahh', 'teman', 'grab', 'shopeefood', 'guru', 'dichatin', 'sblmnya']"
Ada angkot gojek grab maxim,1,"['Ada', 'angkot', 'gojek', 'grab', 'maxim']",<FreqDist with 5 samples and 5 outcomes>,"['Ada', 'angkot', 'gojek', 'grab', 'maxim']","['ada', 'angkot', 'gojek', 'grab', 'maxim']"
agak galucu klo nangis sambil dibonceng abang grab,-1,"['agak', 'galucu', 'klo', 'nangis', 'sambil', 'dibonceng', 'abang', 'grab']",<FreqDist with 8 samples and 8 outcomes>,"['galucu', 'nangis', 'dibonceng', 'abang', 'grab']","['galucu', 'nang', 'bonceng', 'abang', 'grab']"
Susah betul nak book grab sekarang,1,"['Susah', 'betul', 'nak', 'book', 'grab', 'sekarang']",<FreqDist with 6 samples and 6 outcomes>,"['Susah', 'nak', 'book', 'grab']","['susah', 'nak', 'book', 'grab']"
Sudah hal lumrah kan kalau harga makanan di lokasi wisata pada mahal Tapi tidak dengan Grab Food Order ma,-1,"['Sudah', 'hal', 'lumrah', 'kan', 'kalau', 'harga', 'makanan', 'di', 'lokasi', 'wisata', 'pada', 'mahal', 'Tapi', 'tidak', 'dengan', 'Grab', 'Food', 'Order', 'ma']",<FreqDist with 19 samples and 19 outcomes>,"['Sudah', 'lumrah', 'harga', 'makanan', 'lokasi', 'wisata', 'mahal', 'Tapi', 'Grab', 'Food', 'Order']","['sudah', 'lumrah', 'harga', 'makan', 'lokasi', 'wisata', 'mahal', 'tapi', 'grab', 'food', 'order']"
grab lagi grab terus bosen,-1,"['grab', 'lagi', 'grab', 'terus', 'bosen']",<FreqDist with 4 samples and 5 outcomes>,"['grab', 'grab', 'bosen']","['grab', 'grab', 'bosen']"
Kepada yang tertanya tanya nak grab dari siapa Jangan risau flonerch ada agent mereka sendiri Boleh grab dar,1,"['Kepada', 'yang', 'tertanya', 'tanya', 'nak', 'grab', 'dari', 'siapa', 'Jangan', 'risau', 'flonerch', 'ada', 'agent', 'mereka', 'sendiri', 'Boleh', 'grab', 'dar']",<FreqDist with 17 samples and 18 outcomes>,"['Kepada', 'tertanya', 'nak', 'grab', 'Jangan', 'risau', 'flonerch', 'agent', 'Boleh', 'grab']","['kepada', 'tanya', 'nak', 'grab', 'jangan', 'risau', 'flonerch', 'agent', 'boleh', 'grab']"
Dia driver grab di planet lain nder tepatnya exo planet tapi sekarang dia off ngegrab soalnya masih ngabdi ke negara,1,"['Dia', 'driver', 'grab', 'di', 'planet', 'lain', 'nder', 'tepatnya', 'exo', 'planet', 'tapi', 'sekarang', 'dia', 'off', 'ngegrab', 'soalnya', 'masih', 'ngabdi', 'ke', 'negara']",<FreqDist with 19 samples and 20 outcomes>,"['Dia', 'driver', 'grab', 'planet', 'tepatnya', 'exo', 'planet', 'off', 'ngegrab', 'ngabdi', 'negara']","['dia', 'driver', 'grab', 'planet', 'tepat', 'exo', 'planet', 'off', 'ngegrab', 'ngabdi', 'negara']"
Sbb belajar tggi pun gaji takat tu je buat grab masyuk lagi,1,"['Sbb', 'belajar', 'tggi', 'pun', 'gaji', 'takat', 'tu', 'je', 'buat', 'grab', 'masyuk', 'lagi']",<FreqDist with 12 samples and 12 outcomes>,"['Sbb', 'belajar', 'tggi', 'gaji', 'takat', 'je', 'grab', 'masyuk']","['sbb', 'ajar', 'tggi', 'gaji', 'takat', 'je', 'grab', 'masyuk']"
makasih grab,1,"['makasih', 'grab']",<FreqDist with 2 samples and 2 outcomes>,"['makasih', 'grab']","['makasih', 'grab']"
So happy pake grab karna aku pelanggan lama jadi selalu ada diskon ibu ku kalo mnta tolong psenin grabbike,1,"['So', 'happy', 'pake', 'grab', 'karna', 'aku', 'pelanggan', 'lama', 'jadi', 'selalu', 'ada', 'diskon', 'ibu', 'ku', 'kalo', 'mnta', 'tolong', 'psenin', 'grabbike']",<FreqDist with 19 samples and 19 outcomes>,"['So', 'happy', 'pake', 'grab', 'karna', 'pelanggan', 'diskon', 'ku', 'mnta', 'tolong', 'psenin', 'grabbike']","['so', 'happy', 'pake', 'grab', 'karna', 'langgan', 'diskon', 'ku', 'mnta', 'tolong', 'psenin', 'grabbike']"
dengerin playlist sobbing pas sunset trs bengong  grab sangat amat tidak direkomendasikan,-1,"['dengerin', 'playlist', 'sobbing', 'pas', 'sunset', 'trs', 'bengong', 'grab', 'sangat', 'amat', 'tidak', 'direkomendasikan']",<FreqDist with 12 samples and 12 outcomes>,"['dengerin', 'playlist', 'sobbing', 'pas', 'sunset', 'trs', 'bengong', 'grab', 'direkomendasikan']","['dengerin', 'playlist', 'sobbing', 'pas', 'sunset', 'trs', 'bengong', 'grab', 'rekomendasi']"
Pernahnya stella kopi semprotin jaket grab,1,"['Pernahnya', 'stella', 'kopi', 'semprotin', 'jaket', 'grab']",<FreqDist with 6 samples and 6 outcomes>,"['Pernahnya', 'stella', 'kopi', 'semprotin', 'jaket', 'grab']","['pernah', 'stella', 'kopi', 'semprotin', 'jaket', 'grab']"
gileee lama bat ini grab,-1,"['gileee', 'lama', 'bat', 'ini', 'grab']",<FreqDist with 5 samples and 5 outcomes>,"['gileee', 'grab']","['gileee', 'grab']"
So happy pake grab karna aku pelanggan lama jadi selalu ada diskon ibu ku kalo mnta tolong psenin grabbike,1,"['So', 'happy', 'pake', 'grab', 'karna', 'aku', 'pelanggan', 'lama', 'jadi', 'selalu', 'ada', 'diskon', 'ibu', 'ku', 'kalo', 'mnta', 'tolong', 'psenin', 'grabbike']",<FreqDist with 19 samples and 19 outcomes>,"['So', 'happy', 'pake', 'grab', 'karna', 'pelanggan', 'diskon', 'ku', 'mnta', 'tolong', 'psenin', 'grabbike']","['so', 'happy', 'pake', 'grab', 'karna', 'langgan', 'diskon', 'ku', 'mnta', 'tolong', 'psenin', 'grabbike']"
iyaaa bener sampe sopir grab juga gue mintain doa awikwok,1,"['iyaaa', 'bener', 'sampe', 'sopir', 'grab', 'juga', 'gue', 'mintain', 'doa', 'awikwok']",<FreqDist with 10 samples and 10 outcomes>,"['bener', 'sampe', 'sopir', 'grab', 'gue', 'mintain', 'doa', 'awikwok']","['bener', 'sampe', 'sopir', 'grab', 'gue', 'mintain', 'doa', 'awikwok']"
So happy pake grab karna aku pelanggan lama jadi selalu ada diskon ibu ku kalo mnta tolong psenin grabbike,1,"['So', 'happy', 'pake', 'grab', 'karna', 'aku', 'pelanggan', 'lama', 'jadi', 'selalu', 'ada', 'diskon', 'ibu', 'ku', 'kalo', 'mnta', 'tolong', 'psenin', 'grabbike']",<FreqDist with 19 samples and 19 outcomes>,"['So', 'happy', 'pake', 'grab', 'karna', 'pelanggan', 'diskon', 'ku', 'mnta', 'tolong', 'psenin', 'grabbike']","['so', 'happy', 'pake', 'grab', 'karna', 'langgan', 'diskon', 'ku', 'mnta', 'tolong', 'psenin', 'grabbike']"
Shopee food paling susahlah nak refundbuang masa grab gak laju Boleh settle jam,-1,"['Shopee', 'food', 'paling', 'susahlah', 'nak', 'refundbuang', 'masa', 'grab', 'gak', 'laju', 'Boleh', 'settle', 'jam']",<FreqDist with 13 samples and 13 outcomes>,"['Shopee', 'food', 'susahlah', 'nak', 'refundbuang', 'grab', 'laju', 'Boleh', 'settle', 'jam']","['shopee', 'food', 'susah', 'nak', 'refundbuang', 'grab', 'laju', 'boleh', 'settle', 'jam']"
engga ada di gojek grab,-1,"['engga', 'ada', 'di', 'gojek', 'grab']",<FreqDist with 5 samples and 5 outcomes>,"['engga', 'gojek', 'grab']","['engga', 'gojek', 'grab']"
Pastu apa masalahnya kalau naik grab Guna duit kau ke eh Hahahah tak faham tolong explain,-1,"['Pastu', 'apa', 'masalahnya', 'kalau', 'naik', 'grab', 'Guna', 'duit', 'kau', 'ke', 'eh', 'Hahahah', 'tak', 'faham', 'tolong', 'explain']",<FreqDist with 16 samples and 16 outcomes>,"['Pastu', 'grab', 'Guna', 'duit', 'kau', 'Hahahah', 'faham', 'tolong', 'explain']","['pastu', 'grab', 'guna', 'duit', 'kau', 'hahahah', 'faham', 'tolong', 'explain']"
plng naek grab,1,"['plng', 'naek', 'grab']",<FreqDist with 3 samples and 3 outcomes>,"['plng', 'naek', 'grab']","['plng', 'naek', 'grab']"
WOI TADI AKU TIDUR DI GRAB,1,"['WOI', 'TADI', 'AKU', 'TIDUR', 'DI', 'GRAB']",<FreqDist with 6 samples and 6 outcomes>,"['WOI', 'TADI', 'AKU', 'TIDUR', 'DI', 'GRAB']","['woi', 'tadi', 'aku', 'tidur', 'di', 'grab']"
Supir grab bikin emosi jiwa demi Allah kayanya baru pertama deh gua seemosi ini,-1,"['Supir', 'grab', 'bikin', 'emosi', 'jiwa', 'demi', 'Allah', 'kayanya', 'baru', 'pertama', 'deh', 'gua', 'seemosi', 'ini']",<FreqDist with 14 samples and 14 outcomes>,"['Supir', 'grab', 'emosi', 'jiwa', 'Allah', 'kayanya', 'gua', 'seemosi']","['supir', 'grab', 'emosi', 'jiwa', 'allah', 'kaya', 'gua', 'emosi']"
Ini gocar atau grab ka Bisa buat dom jateng,1,"['Ini', 'gocar', 'atau', 'grab', 'ka', 'Bisa', 'buat', 'dom', 'jateng']",<FreqDist with 9 samples and 9 outcomes>,"['Ini', 'gocar', 'grab', 'Bisa', 'dom', 'jateng']","['ini', 'gocar', 'grab', 'bisa', 'dom', 'jateng']"
Segera invetisgasi dan respon solusi kasus saya ini jika tidak ada saya akan somasi Grab membiarkan pencur,-1,"['Segera', 'invetisgasi', 'dan', 'respon', 'solusi', 'kasus', 'saya', 'ini', 'jika', 'tidak', 'ada', 'saya', 'akan', 'somasi', 'Grab', 'membiarkan', 'pencur']",<FreqDist with 16 samples and 17 outcomes>,"['Segera', 'invetisgasi', 'respon', 'solusi', 'somasi', 'Grab', 'membiarkan', 'pencur']","['segera', 'invetisgasi', 'respon', 'solusi', 'somasi', 'grab', 'biar', 'cur']"
Terharu bgttt hari ini ketemu orang baik sepanjang jalan Dianterin temen terbaik naik bus bapknya bawain tas aku,-1,"['Terharu', 'bgttt', 'hari', 'ini', 'ketemu', 'orang', 'baik', 'sepanjang', 'jalan', 'Dianterin', 'temen', 'terbaik', 'naik', 'bus', 'bapknya', 'bawain', 'tas', 'aku']",<FreqDist with 18 samples and 18 outcomes>,"['Terharu', 'bgttt', 'ketemu', 'jalan', 'Dianterin', 'temen', 'terbaik', 'bus', 'bapknya', 'bawain', 'tas']","['haru', 'bgttt', 'ketemu', 'jalan', 'dianterin', 'temen', 'baik', 'bus', 'bapknya', 'bawain', 'tas']"
Pagisiangmalamselalu jadi andalan yang siap dipesan kapan dan dimana saja Akses mudahcepat yg bikin pe,1,"['Pagisiangmalamselalu', 'jadi', 'andalan', 'yang', 'siap', 'dipesan', 'kapan', 'dan', 'dimana', 'saja', 'Akses', 'mudahcepat', 'yg', 'bikin', 'pe']",<FreqDist with 15 samples and 15 outcomes>,"['Pagisiangmalamselalu', 'andalan', 'dipesan', 'dimana', 'Akses', 'mudahcepat']","['pagisiangmalamselalu', 'andal', 'pes', 'mana', 'akses', 'mudahcepat']"
duit habis dekat grab je,-1,"['duit', 'habis', 'dekat', 'grab', 'je']",<FreqDist with 5 samples and 5 outcomes>,"['duit', 'habis', 'grab', 'je']","['duit', 'habis', 'grab', 'je']"
pulang dr sency jam mlm sendiri naik grab aja  TAKUT BGT ANJG,-1,"['pulang', 'dr', 'sency', 'jam', 'mlm', 'sendiri', 'naik', 'grab', 'aja', 'TAKUT', 'BGT', 'ANJG']",<FreqDist with 12 samples and 12 outcomes>,"['pulang', 'sency', 'jam', 'grab', 'TAKUT', 'BGT', 'ANJG']","['pulang', 'sency', 'jam', 'grab', 'takut', 'bgt', 'anjg']"
Wtb promo gojek atau grab dong,1,"['Wtb', 'promo', 'gojek', 'atau', 'grab', 'dong']",<FreqDist with 6 samples and 6 outcomes>,"['Wtb', 'promo', 'gojek', 'grab']","['wtb', 'promo', 'gojek', 'grab']"
Duh maaf bgt ya kak Salma Soal aplikasi Grab yg tibatiba keluar aku bantu cek dulu ya Mohon info,-1,"['Duh', 'maaf', 'bgt', 'ya', 'kak', 'Salma', 'Soal', 'aplikasi', 'Grab', 'yg', 'tibatiba', 'keluar', 'aku', 'bantu', 'cek', 'dulu', 'ya', 'Mohon', 'info']",<FreqDist with 18 samples and 19 outcomes>,"['Duh', 'maaf', 'Salma', 'Soal', 'aplikasi', 'Grab', 'tibatiba', 'bantu', 'cek', 'Mohon', 'info']","['duh', 'maaf', 'salma', 'soal', 'aplikasi', 'grab', 'tibatiba', 'bantu', 'cek', 'mohon', 'info']"
Hujan lebat mari oda grab,-1,"['Hujan', 'lebat', 'mari', 'oda', 'grab']",<FreqDist with 5 samples and 5 outcomes>,"['Hujan', 'lebat', 'mari', 'oda', 'grab']","['hujan', 'lebat', 'mari', 'oda', 'grab']"
Mau nutup layanan Google berarti Gofood Gojek Grabfood Grab dan semua apps dengan layanan berbasis lokasi tidak bisa jalan Keren,-1,"['Mau', 'nutup', 'layanan', 'Google', 'berarti', 'Gofood', 'Gojek', 'Grabfood', 'Grab', 'dan', 'semua', 'apps', 'dengan', 'layanan', 'berbasis', 'lokasi', 'tidak', 'bisa', 'jalan', 'Keren']",<FreqDist with 19 samples and 20 outcomes>,"['Mau', 'nutup', 'layanan', 'Google', 'Gofood', 'Gojek', 'Grabfood', 'Grab', 'apps', 'layanan', 'berbasis', 'lokasi', 'jalan', 'Keren']","['mau', 'nutup', 'layan', 'google', 'gofood', 'gojek', 'grabfood', 'grab', 'apps', 'layan', 'bas', 'lokasi', 'jalan', 'keren']"
Tapi mereka pusingnya grab clean sama biaya admin rb,-1,"['Tapi', 'mereka', 'pusingnya', 'grab', 'clean', 'sama', 'biaya', 'admin', 'rb']",<FreqDist with 9 samples and 9 outcomes>,"['Tapi', 'pusingnya', 'grab', 'clean', 'biaya', 'admin']","['tapi', 'pusing', 'grab', 'clean', 'biaya', 'admin']"
aku tak tau apa yang ada pada dorang tapi semua yang dorang jumpa sporting babi hahaha abang grab tu siap kena tudu,-1,"['aku', 'tak', 'tau', 'apa', 'yang', 'ada', 'pada', 'dorang', 'tapi', 'semua', 'yang', 'dorang', 'jumpa', 'sporting', 'babi', 'hahaha', 'abang', 'grab', 'tu', 'siap', 'kena', 'tudu']",<FreqDist with 20 samples and 22 outcomes>,"['dorang', 'dorang', 'jumpa', 'sporting', 'babi', 'hahaha', 'abang', 'grab', 'tudu']","['dorang', 'dorang', 'jumpa', 'sporting', 'babi', 'hahaha', 'abang', 'grab', 'tudu']"
sp suruh grab ny diapus,-1,"['sp', 'suruh', 'grab', 'ny', 'diapus']",<FreqDist with 5 samples and 5 outcomes>,"['sp', 'suruh', 'grab', 'diapus']","['sp', 'suruh', 'grab', 'diapus']"
Melayang naik grab sebab lambat bangun Malam tadi makan ubat terus pengsan Lupa set jam,-1,"['Melayang', 'naik', 'grab', 'sebab', 'lambat', 'bangun', 'Malam', 'tadi', 'makan', 'ubat', 'terus', 'pengsan', 'Lupa', 'set', 'jam']",<FreqDist with 15 samples and 15 outcomes>,"['Melayang', 'grab', 'lambat', 'bangun', 'Malam', 'makan', 'ubat', 'pengsan', 'Lupa', 'set', 'jam']","['layang', 'grab', 'lambat', 'bangun', 'malam', 'makan', 'ubat', 'pengsan', 'lupa', 'set', 'jam']"
help promo grab atau goride ga ada terus,1,"['help', 'promo', 'grab', 'atau', 'goride', 'ga', 'ada', 'terus']",<FreqDist with 8 samples and 8 outcomes>,"['help', 'promo', 'grab', 'goride']","['help', 'promo', 'grab', 'goride']"
hidup aku skrg hari grab je eh hari kali grab,1,"['hidup', 'aku', 'skrg', 'hari', 'grab', 'je', 'eh', 'hari', 'kali', 'grab']",<FreqDist with 8 samples and 10 outcomes>,"['hidup', 'grab', 'je', 'grab']","['hidup', 'grab', 'je', 'grab']"
Slow motion gila pak cik grab pagi tadi,1,"['Slow', 'motion', 'gila', 'pak', 'cik', 'grab', 'pagi', 'tadi']",<FreqDist with 8 samples and 8 outcomes>,"['Slow', 'motion', 'gila', 'grab', 'pagi']","['slow', 'motion', 'gila', 'grab', 'pagi']"
Justru wanita gak bisa masak ada untung nya nguntungin warung grabgi food juga,1,"['Justru', 'wanita', 'gak', 'bisa', 'masak', 'ada', 'untung', 'nya', 'nguntungin', 'warung', 'grabgi', 'food', 'juga']",<FreqDist with 13 samples and 13 outcomes>,"['Justru', 'wanita', 'masak', 'untung', 'nguntungin', 'warung', 'grabgi', 'food']","['justru', 'wanita', 'masak', 'untung', 'nguntungin', 'warung', 'grabgi', 'food']"
Pagi pagi dah joging pake grab now telat detik pas absen tae banget,-1,"['Pagi', 'pagi', 'dah', 'joging', 'pake', 'grab', 'now', 'telat', 'detik', 'pas', 'absen', 'tae', 'banget']",<FreqDist with 13 samples and 13 outcomes>,"['Pagi', 'pagi', 'joging', 'pake', 'grab', 'now', 'telat', 'detik', 'pas', 'absen', 'tae', 'banget']","['pagi', 'pagi', 'joging', 'pake', 'grab', 'now', 'telat', 'detik', 'pas', 'absen', 'tae', 'banget']"
naek krl dari sudimara ke tebet trus dari situ bisa naek tj atau grab turun di kokas,-1,"['naek', 'krl', 'dari', 'sudimara', 'ke', 'tebet', 'trus', 'dari', 'situ', 'bisa', 'naek', 'tj', 'atau', 'grab', 'turun', 'di', 'kokas']",<FreqDist with 15 samples and 17 outcomes>,"['naek', 'krl', 'sudimara', 'tebet', 'situ', 'naek', 'tj', 'grab', 'turun', 'kokas']","['naek', 'krl', 'sudimara', 'tebet', 'situ', 'naek', 'tj', 'grab', 'turun', 'kokas']"
Kan ada grab gojek Jangan nebeng terus,-1,"['Kan', 'ada', 'grab', 'gojek', 'Jangan', 'nebeng', 'terus']",<FreqDist with 7 samples and 7 outcomes>,"['Kan', 'grab', 'gojek', 'Jangan', 'nebeng']","['kan', 'grab', 'gojek', 'jangan', 'nebeng']"
Assalamualaikum dan selamat pagiharini kita try on grab lokasi jauh plak Hehehe,-1,"['Assalamualaikum', 'dan', 'selamat', 'pagiharini', 'kita', 'try', 'on', 'grab', 'lokasi', 'jauh', 'plak', 'Hehehe']",<FreqDist with 12 samples and 12 outcomes>,"['Assalamualaikum', 'selamat', 'pagiharini', 'try', 'grab', 'lokasi', 'plak', 'Hehehe']","['assalamualaikum', 'selamat', 'pagiharini', 'try', 'grab', 'lokasi', 'plak', 'hehehe']"
Ada orang minta dipesenin grab udh gue pesenin sampe gue harus diphpin  sm driver perkara driver gak mau jauh,-1,"['Ada', 'orang', 'minta', 'dipesenin', 'grab', 'udh', 'gue', 'pesenin', 'sampe', 'gue', 'harus', 'diphpin', 'sm', 'driver', 'perkara', 'driver', 'gak', 'mau', 'jauh']",<FreqDist with 17 samples and 19 outcomes>,"['Ada', 'dipesenin', 'grab', 'udh', 'gue', 'pesenin', 'sampe', 'gue', 'diphpin', 'sm', 'driver', 'perkara', 'driver']","['ada', 'senin', 'grab', 'udh', 'gue', 'senin', 'sampe', 'gue', 'diphpin', 'sm', 'driver', 'perkara', 'driver']"
La ni lagi teruk rasanya gaji kecik tp brg semua naik Officemate sy yg lelaki semua buat,1,"['La', 'ni', 'lagi', 'teruk', 'rasanya', 'gaji', 'kecik', 'tp', 'brg', 'semua', 'naik', 'Officemate', 'sy', 'yg', 'lelaki', 'semua', 'buat']",<FreqDist with 16 samples and 17 outcomes>,"['La', 'teruk', 'gaji', 'kecik', 'brg', 'Officemate', 'lelaki']","['la', 'teruk', 'gaji', 'kecik', 'brg', 'officemate', 'lelaki']"
aku si mending naik grab,1,"['aku', 'si', 'mending', 'naik', 'grab']",<FreqDist with 5 samples and 5 outcomes>,"['mending', 'grab']","['mending', 'grab']"
Baru aja terjadi Pesen Grab bike kan gw Trus si abangnya dateng Pas gw mau naik baru jalan mendekat  motor tuh,1,"['Baru', 'aja', 'terjadi', 'Pesen', 'Grab', 'bike', 'kan', 'gw', 'Trus', 'si', 'abangnya', 'dateng', 'Pas', 'gw', 'mau', 'naik', 'baru', 'jalan', 'mendekat', 'motor', 'tuh']",<FreqDist with 20 samples and 21 outcomes>,"['Baru', 'Pesen', 'Grab', 'bike', 'Trus', 'abangnya', 'dateng', 'Pas', 'jalan', 'mendekat', 'motor']","['baru', 'sen', 'grab', 'bike', 'trus', 'abang', 'dateng', 'pas', 'jalan', 'dekat', 'motor']"
naik grab kesana lah,1,"['naik', 'grab', 'kesana', 'lah']",<FreqDist with 4 samples and 4 outcomes>,"['grab', 'kesana']","['grab', 'kesana']"
Oh gitu itu bln yaa Iya coba deh cek di grab,1,"['Oh', 'gitu', 'itu', 'bln', 'yaa', 'Iya', 'coba', 'deh', 'cek', 'di', 'grab']",<FreqDist with 11 samples and 11 outcomes>,"['Oh', 'bln', 'Iya', 'coba', 'cek', 'grab']","['oh', 'bln', 'iya', 'coba', 'cek', 'grab']"
Lepas keluar ward teringin makan ni Alhamdulillah nasib baik ada grab,1,"['Lepas', 'keluar', 'ward', 'teringin', 'makan', 'ni', 'Alhamdulillah', 'nasib', 'baik', 'ada', 'grab']",<FreqDist with 11 samples and 11 outcomes>,"['Lepas', 'ward', 'teringin', 'makan', 'Alhamdulillah', 'nasib', 'grab']","['lepas', 'ward', 'ingin', 'makan', 'alhamdulillah', 'nasib', 'grab']"
Tunggu apa tu Boleh grab di Link,1,"['Tunggu', 'apa', 'tu', 'Boleh', 'grab', 'di', 'Link']",<FreqDist with 7 samples and 7 outcomes>,"['Tunggu', 'Boleh', 'grab', 'Link']","['tunggu', 'boleh', 'grab', 'link']"
Gajadi nge grab doi ya,1,"['Gajadi', 'nge', 'grab', 'doi', 'ya']",<FreqDist with 5 samples and 5 outcomes>,"['Gajadi', 'grab', 'doi']","['gajadi', 'grab', 'doi']"
Budak pemandu grab car skrng semua handsome,1,"['Budak', 'pemandu', 'grab', 'car', 'skrng', 'semua', 'handsome']",<FreqDist with 7 samples and 7 outcomes>,"['Budak', 'pemandu', 'grab', 'car', 'skrng', 'handsome']","['budak', 'pandu', 'grab', 'car', 'skrng', 'handsome']"
